"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight","dist_meters","estimate_err"
"sub8","TOGGLE",25,-10,3,"Number","2320.94000000507",3,"",1,2562.96500004828,2360.43999996036,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",100,-10,3,"Number","2205.00000007451",3,"",1,2493.58499981463,3992.10999999195,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",75,-10,3,"Number","2422.90000012144",3,"",1,3972.13499993086,4616.42000032589,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",200,-30,6,"Number","2727.0050002262",6,"",2,8922.0099998638,6495.51000026986,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",50,0,6,"Number","2551.97500018403",5,"",4,9665.90499971062,13211.7949998938,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,5,-1
"sub8","TOGGLE",25,0,6,"Number","2590.354999993",6,"",0,0,5432.56999971345,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",100,-30,1,"Number","2474.23999989405",1,"",1,2136.93999964744,1976.24999983236,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",200,-20,1,"Number","2265.18499990925",1,"",1,2453.11000011861,2655.80000029877,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",200,0,6,"Number","2773.9349999465",6,"",2,9094.54500023276,7147.78999984264,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",25,-20,6,"Number","2490.42000016198",6,"",1,4678.56499971822,5128.0450001359,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",15,0,3,"Number","5161.21999965981",3,"",1,3236.31000006571,2049.31000014767,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",200,0,3,"Number","2438.95999994129",3,"",1,2613.72999986634,3782.03500015661,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",100,-10,6,"Number","2717.41500031203",6,"",1,3785.90999962762,3726.46000003442,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",150,-30,6,"Number","3097.33999986202",6,"",1,6382.40499980748,4413.29000005499,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",15,0,1,"Number","2706.87999995425",1,"",1,2146.31499955431,1628.33999982104,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",15,-20,3,"Number","2608.56500035152",3,"",1,2218.2399998419,2285.0950001739,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",75,-20,3,"Number","2597.74999972433",3,"",1,2839.14500009269,1918.45000023022,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",75,-10,6,"Number","2483.83499961346",6,"",1,2486.56499991193,4347.13000012562,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",50,-20,6,"Number","2534.70499999821",5,"",2,5568.52499954402,5323.91000026837,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,5,-1
"sub8","TOGGLE",50,-30,6,"Number","2322.26000027731",6,"",1,2141.14500023425,4981.37000016868,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",100,0,3,"Number","2535.1499998942",3,"",1,2221.7200002633,3683.44999989495,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",25,0,3,"Number","2540.5749999918",3,"",1,1917.57000004873,1948.38500022888,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",75,-30,6,"Number","2439.34499984607",6,"",1,3676.45499994978,4554.98000001535,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",75,-20,6,"Number","2616.97000032291",6,"",1,1375.75499992818,4772.79499964789,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",50,-10,1,"Number","2235.79999990761",1,"",1,1919.86999986693,1820.19500015303,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",15,-30,6,"Number","3077.24000001326",6,"",1,2738.47500002012,4364.2899999395,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",75,-30,3,"Number","2589.1249999404",3,"",1,3224.49500020593,2157.66000002623,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",75,0,1,"Number","2064.77999966592",1,"",1,1616.90999986604,1842.49499998987,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",50,-20,3,"Number","2158.61500008032",3,"",0,0,2464.3450002186,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",100,-20,3,"Number","4268.03999999538",3,"",1,2602.39999974146,2154.37000012025,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",15,-20,1,"Number","2418.16500015557",1,"",0,2053.72999981046,0,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",25,-10,1,"Number","2259.58999991417",1,"",1,1925.76000001281,2271.77499979734,"WL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",100,-10,1,"Number","2365.62000028789",1,"",0,0,4110.65499996766,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",15,-10,6,"Number","2336.36000007391",6,"",0,0,4201.67000032961,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",75,0,3,"Number","2006.27500005066",3,"",0,2006.48499978706,0,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",150,0,6,"Number","2200.81500010565",5,"",1,4249.54999983311,7536.30999987945,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,5,-1
"sub8","TOGGLE",100,-20,6,"Number","2118.23999974877",6,"",1,5009.1049997136,3918.46999991685,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",150,0,1,"Number","1934.49500016868",1,"",1,2742.29499977082,1709.59499990568,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",75,-20,1,"Number","2071.02499995381",1,"",1,2269.18999990448,2139.64499998838,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",25,-10,6,"Number","2152.71499985829",6,"",0,0,3657.02000027522,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",100,0,6,"Number","2453.4200001508",6,"",1,5214.79999972507,6635.1250000298,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",50,-30,3,"Number","1884.33500006795",2,"",1,2130.73500012979,1897.94999966398,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,2,-1
"sub8","TOGGLE",75,-10,1,"Number","2230.93000007793",1,"",0,1975.59500019997,0,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",50,-20,1,"Number","1865.66000012681",1,"",0,0,2066.52999995276,"WL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",75,-30,1,"Number","2097.7350003086",1,"",0,1983.08499995619,0,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub8","TOGGLE",50,-10,6,"Number","1864.69499999657",6,"",1,3821.01500034332,2767.38000009209,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,6,0
"sub8","TOGGLE",200,-20,3,"Number","1939.74999990314",3,"",0,2360.35999981686,0,"SL","SL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,3,0
"sub8","TOGGLE",50,-30,1,"Number","1908.73500006273",1,"",1,2324.22999991104,1223.14500017092,"SL","WL","SL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1470,690,1,0
"sub9","SL",15,-20,3,"Number","3856.32499999879",3,"",0,15893.469999999,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",25,-10,3,"Number","2970.23499999894",3,"",0,7421.27500000061,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",150,-10,6,"Number","4315.30999999982",6,"",0,7640.84000000008,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",75,-30,1,"Number","3125.41499999864",1,"",0,7882.55500000017,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",200,-10,3,"Number","3198.48499999917",3,"",0,7116.77000000072,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",100,-10,3,"Number","3061.50499999966",3,"",0,13964.6599999997,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",15,0,3,"Number","3026.34499999834",3,"",0,9708.36000000057,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",100,0,1,"Number","3808.54000000004",1,"",0,8549.54999999981,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",200,-30,3,"Number","3244.08000000054",3,"",0,8627.53499999968,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",25,-30,3,"Number","3227.46499999985",3,"",0,9507.33000000054,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",75,0,6,"Number","3212.01500000083",6,"",0,16806.5850000002,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",200,-20,6,"Number","4670.59499999974",6,"",0,14851.1899999995,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",25,-20,3,"Number","3028.94999999995",3,"",0,9061.61500000069,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",25,0,1,"Number","2541.81000000052",1,"",0,5056.63000000082,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",15,-30,6,"Number","2717.75999999978",4,"",0,16466.5799999982,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",15,0,6,"Number","4038.38999999966",4,"",0,15792.0300000003,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",75,-10,3,"Number","2987.51499999873",3,"",0,5187.85500000045,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",150,0,6,"Number","3193.62999999989",5,"",0,14503.5850000004,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,5,-1
"sub9","SL",50,-10,6,"Number","2679.63000000035",5,"",0,6584.00500000035,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,5,-1
"sub9","SL",150,-10,1,"Number","2773.20499999914",1,"",0,4580.49500000011,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",50,0,3,"Number","2818.10500000045",3,"",0,5977.60999999987,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",15,-30,1,"Number","3462.75499999896",1,"",0,4262.30000000028,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",200,-10,1,"Number","2601.6799999997",1,"",0,4165.45500000054,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",25,-20,6,"Number","3267.44999999925",4,"",0,21329.0350000006,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",75,-10,1,"Number","4697.82000000123",1,"",0,4133.93999999948,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",50,0,6,"Number","6402.89499999909",4,"",0,26993.6249999991,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",75,-10,6,"Number","2762.95500000007",6,"",0,21189.3900000015,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",50,-10,1,"Number","3127.36499999836",1,"",0,3945.98500000034,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",200,0,3,"Number","2682.73500000034",3,"",0,3387.42500000075,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",150,-30,6,"Number","3059.90000000037",6,"",0,12624.7800000003,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",200,-30,1,"Number","2384.8750000014",1,"",0,2993.28000000073,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",150,-30,1,"Number","2469.69999999972",1,"",0,2738.17000000039,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",15,0,1,"Number","3109.20000000065",1,"",0,4768.80999999959,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",25,-30,6,"Number","2276.66000000155",3,"",0,5775.88999999873,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,-3
"sub9","SL",15,-10,6,"Number","2912.19500000076",4,"",0,11318.1800000002,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",150,-30,3,"Number","3044.95499999914",3,"",0,4897.24000000022,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",200,-10,6,"Number","2786.77500000037",5,"",0,11850.3650000002,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,5,-1
"sub9","SL",50,-30,1,"Number","2674.39000000013",1,"",0,2697.59999999916,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",15,-30,3,"Number","2632.81500000088",2,"",0,10192.4699999997,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,2,-1
"sub9","SL",100,-10,6,"Number","2617.91999999899",6,"",0,10097.9250000003,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",100,-30,6,"Number","2520.77999999886",6,"",0,11580.2950000018,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
"sub9","SL",150,-20,6,"Number","2446.43000000017",4,"",0,11348.2000000002,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,4,-2
"sub9","SL",50,-30,3,"Number","3003.39999999991",2,"",0,7524.15500000073,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,2,-1
"sub9","SL",25,-20,1,"Number","1884.27000000048",1,"",0,2224.73999999929,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",200,-20,1,"Number","2872.57500000112",1,"",0,6603.57500000065,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",150,0,3,"Number","2355.11000000034",3,"",0,4111.78000000119,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",25,-30,1,"Number","2107.96000000136",1,"",0,2722.64500000002,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,1,0
"sub9","SL",100,-20,6,"Number","2286.39499999955",5,"",0,7074.31999999983,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,5,-1
"sub9","SL",100,0,3,"Number","2469.8749999986",3,"",0,3016.6100000008,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,3,0
"sub9","SL",200,0,6,"Number","2546.81000000145",6,"",0,17372.125,0,NA,NA,NA,"Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36",1043,579,6,0
